Region,Date,Age,Sex,Deaths,Year,Exposure,Week,t,sn52,cs52,include,pred,lp,up,excess,exc_reg_pi
Canada,2014-01-04,0,b,256,2014,17943634,1,209,0.1205366802553233,0.992708874098054,0,231.64011533837208,199,266,24.359884661627916,0
Canada,2014-01-11,0,b,246,2014,17943634,2,210,0.23931566428755918,0.9709418174260517,0,231.72102913258084,204,267,14.278970867419162,0
Canada,2014-01-18,0,b,236,2014,17943634,3,211,0.35460488704253484,0.9350162426854152,0,231.80197119064186,201.9500000000001,264.02499999999986,4.198028809358135,0
Canada,2014-01-25,0,b,241,2014,17943634,4,212,0.4647231720437689,0.8854560256532097,0,231.88294152242875,202,264,9.117058477571248,0
Canada,2014-02-01,0,b,256,2014,17943634,5,213,0.5680647467311541,0.8229838658936575,0,231.96394013781736,202,267,24.03605986218264,0
Canada,2014-02-08,0,b,251,2014,17943634,6,214,0.6631226582407946,0.7485107481711016,0,232.04496704668736,200,264,18.95503295331264,0
Canada,2014-02-15,0,b,236,2014,17943634,7,215,0.7485107481710991,0.6631226582407975,0,232.12602225892235,204,264,3.8739777410776526,0
Canada,2014-02-22,0,b,206,2014,17943634,8,216,0.8229838658936554,0.5680647467311574,0,232.20710578440807,201,265,-26.20710578440807,0
Canada,2014-03-01,0,b,231,2014,17943634,9,217,0.8854560256532079,0.4647231720437722,0,232.288217633035,201,266,-1.2882176330350035,0
Canada,2014-03-08,0,b,211,2014,17943634,10,218,0.9350162426854138,0.3546048870425384,0,232.36935781469703,204,263,-21.369357814697025,0
Canada,2014-03-15,0,b,211,2014,17943634,11,219,0.9709418174260525,0.239315664287556,0,232.45052633928992,199,266,-21.450526339289922,0
Canada,2014-03-22,0,b,241,2014,17943634,12,220,0.992708874098054,0.12053668025532353,0,232.5317232167153,202,265,8.468276783284693,0
Canada,2014-03-29,0,b,236,2014,17943634,13,221,1,-7.354414386512298e-16,0,232.6129484568771,204,268,3.387051543122908,0
